iter	Logloss
571	0.002166662365
572	0.00216354616
573	0.002158685587
574	0.002156110713
575	0.002156110713
576	0.002156110713
577	0.002156110713
578	0.002156110713
579	0.002156110713
580	0.002156110713
581	0.002156110713
582	0.002156110713
583	0.002156110713
584	0.002156110713
585	0.002156110713
586	0.002156110713
587	0.002156110713
588	0.002156110713
589	0.002156110713
590	0.002156110713
591	0.002156110713
592	0.002156110713
593	0.002156110713
594	0.002156110713
595	0.002156110713
596	0.002156110713
597	0.002156110713
598	0.002156110713
599	0.002156110713
600	0.002156110713
601	0.002156110713
602	0.002156110713
603	0.002156110713
604	0.002156110713
605	0.002156110713
606	0.002156110713
607	0.002156110713
608	0.002156110713
609	0.002156110713
610	0.002156110713
611	0.002156110713
612	0.002156110713
613	0.002156110713
614	0.002156110713
615	0.002156110713
616	0.002156110713
617	0.002156110713
618	0.002156110713
619	0.002156110713
620	0.002156110713
621	0.002156110713
622	0.002156110713
623	0.002156110713
624	0.002156110713
625	0.002156110713
626	0.002156110713
627	0.002156110713
628	0.002156110713
629	0.002156110713
630	0.002156110713
631	0.002156110713
632	0.002156110713
633	0.002156110713
634	0.002156110713
635	0.002156110713
636	0.002156110713
637	0.002156110713
638	0.002156110713
639	0.002156110713
640	0.002156110713
641	0.002156110713
642	0.002156110713
643	0.002156110713
644	0.002156110713
645	0.002156110713
646	0.002156110713
647	0.002156110713
648	0.002156110713
649	0.002156110713
650	0.002156110713
651	0.002156110713
652	0.002156110713
653	0.002156110713
654	0.002156110713
655	0.002156110713
656	0.002156110713
657	0.002156110713
658	0.002156110713
659	0.002156110713
660	0.002156110713
661	0.002156110713
662	0.002156110713
663	0.002156110713
664	0.002156110713
665	0.002156110713
666	0.002156110713
667	0.002156110713
668	0.002156110713
669	0.002156110713
670	0.002156110713
671	0.002156110713
672	0.002156110713
673	0.002156110713
674	0.002156110713
675	0.002156110713
676	0.002156110713
677	0.002156110713
678	0.002156110713
679	0.002156110713
680	0.002156110713
681	0.002156110713
682	0.002156110713
683	0.002156110713
684	0.002156110713
685	0.002156110713
686	0.002156110713
687	0.002156110713
688	0.002156110713
689	0.002156110713
690	0.002156110713
691	0.002156110713
692	0.002156110713
693	0.002156110713
694	0.002156110713
695	0.002156110713
696	0.002156110713
697	0.002156110713
698	0.002156110713
699	0.002156110713
700	0.002156110713
701	0.002156110713
702	0.002156110713
703	0.002156110713
704	0.002156110713
705	0.002156110713
706	0.002156110713
707	0.002156110713
708	0.002156110713
709	0.002156110713
710	0.002156110713
711	0.002156110713
712	0.002156110713
713	0.002156110713
714	0.002156110713
715	0.002156110713
716	0.002156110713
717	0.002156110713
718	0.002156110713
719	0.002156110713
720	0.002156110713
721	0.002156110713
722	0.002156110713
723	0.002156110713
724	0.002156110713
725	0.002156110713
726	0.002156110713
727	0.002156110713
728	0.002156110713
729	0.002156110713
730	0.002156110713
731	0.002156110713
732	0.002156110713
733	0.002156110713
734	0.002156110713
735	0.002156110713
736	0.002156110713
737	0.002156110713
738	0.002156110713
739	0.002156110713
740	0.002156110713
741	0.002156110713
742	0.002156110713
743	0.002156110713
744	0.002156110713
745	0.002156110713
746	0.002156110713
747	0.002156110713
748	0.002156110713
749	0.002156110713
750	0.002156110713
751	0.002156110713
752	0.002156110713
753	0.002156110713
754	0.002156110713
755	0.002156110713
756	0.002156110713
757	0.002156110713
758	0.002156110713
759	0.002156110713
760	0.002156110713
761	0.002156110713
762	0.002156110713
763	0.002156110713
764	0.002156110713
765	0.002156110713
766	0.002156110713
767	0.002156110713
768	0.002156110713
769	0.002156110713
770	0.002156110713
771	0.002156110713
772	0.002156110713
773	0.002156110713
774	0.002156110713
775	0.002156110713
776	0.002156110713
777	0.002156110713
778	0.002156110713
779	0.002156110713
780	0.002156110713
781	0.002156110713
782	0.002156110713
783	0.002156110713
784	0.002156110713
785	0.002156110713
786	0.002156110713
787	0.002156110713
788	0.002156110713
789	0.002156110713
790	0.002156110713
791	0.002156110713
792	0.002156110713
793	0.002156110713
794	0.002156110713
795	0.002156110713
796	0.002156110713
797	0.002156110713
798	0.002156110713
799	0.002156110713
800	0.002156110713
801	0.002156110713
802	0.002156110713
803	0.002156110713
804	0.002156110713
805	0.002156110713
806	0.002156110713
807	0.002156110713
808	0.002156110713
809	0.002156110713
810	0.002156110713
811	0.002156110713
812	0.002156110713
813	0.002156110713
814	0.002156110713
815	0.002156110713
816	0.002156110713
817	0.002156110713
818	0.002156110713
819	0.002156110713
820	0.002156110713
821	0.002156110713
822	0.002156110713
823	0.002156110713
824	0.002156110713
825	0.002156110713
826	0.002156110713
827	0.002156110713
828	0.002156110713
829	0.002156110713
830	0.002156110713
831	0.002156110713
832	0.002156110713
833	0.002156110713
834	0.002156110713
835	0.002156110713
836	0.002156110713
837	0.002156110713
838	0.002156110713
839	0.002156110713
840	0.002156110713
841	0.002156110713
842	0.002156110713
843	0.002156110713
844	0.002156110713
845	0.002156110713
846	0.002156110713
847	0.002156110713
848	0.002156110713
849	0.002156110713
850	0.002156110713
851	0.002156110713
852	0.002156110713
853	0.002156110713
854	0.002156110713
855	0.002156110713
856	0.002156110713
857	0.002156110713
858	0.002156110713
859	0.002156110713
860	0.002156110713
861	0.002156110713
862	0.002156110713
863	0.002156110713
864	0.002156110713
865	0.002156110713
866	0.002156110713
867	0.002156110713
868	0.002156110713
869	0.002156110713
870	0.002156110713
871	0.002156110713
872	0.002156110713
873	0.002156110713
874	0.002156110713
875	0.002156110713
876	0.002156110713
877	0.002156110713
878	0.002156110713
879	0.002156110713
880	0.002156110713
881	0.002156110713
882	0.002156110713
883	0.002156110713
884	0.002156110713
885	0.002156110713
886	0.002156110713
887	0.002156110713
888	0.002156110713
889	0.002156110713
890	0.002156110713
891	0.002156110713
892	0.002156110713
893	0.002156110713
894	0.002156110713
895	0.002156110713
896	0.002156110713
897	0.002156110713
898	0.002156110713
899	0.002156110713
900	0.002156110713
901	0.002156110713
902	0.002156110713
903	0.002156110713
904	0.002156110713
905	0.002156110713
906	0.002156110713
907	0.002156110713
908	0.002156110713
909	0.002156110713
910	0.002156110713
911	0.002156110713
912	0.002156110713
913	0.002156110713
914	0.002156110713
915	0.002156110713
916	0.002156110713
917	0.002156110713
918	0.002156110713
919	0.002156110713
920	0.002156110713
921	0.002156110713
922	0.002156110713
923	0.002156110713
924	0.002156110713
925	0.002156110713
926	0.002156110713
927	0.002156110713
928	0.002156110713
929	0.002156110713
930	0.002156110713
931	0.002156110713
932	0.002156110713
933	0.002156110713
934	0.002156110713
935	0.002156110713
936	0.002156110713
937	0.002156110713
938	0.002156110713
939	0.002156110713
940	0.002156110713
941	0.002156110713
942	0.002156110713
943	0.002156110713
944	0.002156110713
945	0.002156110713
946	0.002156110713
947	0.002156110713
948	0.002156110713
949	0.002156110713
950	0.002156110713
951	0.002156110713
952	0.002156110713
953	0.002156110713
954	0.002156110713
955	0.002156110713
956	0.002156110713
957	0.002156110713
958	0.002156110713
959	0.002156110713
960	0.002156110713
961	0.002156110713
962	0.002156110713
963	0.002156110713
964	0.002156110713
965	0.002156110713
966	0.002156110713
967	0.002156110713
968	0.002156110713
969	0.002156110713
970	0.002156110713
971	0.002156110713
972	0.002156110713
973	0.002156110713
974	0.002156110713
975	0.002156110713
976	0.002156110713
977	0.002156110713
978	0.002156110713
979	0.002156110713
980	0.002156110713
981	0.002156110713
982	0.002156110713
983	0.002156110713
984	0.002156110713
985	0.002156110713
986	0.002156110713
987	0.002156110713
988	0.002156110713
989	0.002156110713
990	0.002156110713
991	0.002156110713
992	0.002156110713
993	0.002156110713
994	0.002156110713
995	0.002156110713
996	0.002156110713
997	0.002156110713
998	0.002156110713
999	0.002156110713
